date,year,month,day,lag_1,lag_2,lag_3,rolling_mean
2022-06-22,2022,6,22,0.04229193822938493,0.01772545901919731,-0.05766042900368973,0.006510702259059631
2022-06-23,2022,6,23,-0.01251303277282867,0.04229193822938493,0.01772545901919731,-0.003688429381740921
2022-06-24,2022,6,24,-0.008286082380768445,-0.01251303277282867,0.04229193822938493,0.018652548104520595
2022-06-27,2022,6,27,0.05404445842761785,-0.008286082380768445,-0.01251303277282867,0.01208342483960161
2022-06-28,2022,6,28,-0.015120157305397619,0.05404445842761785,-0.008286082380768445,-0.007177858068699461
2022-06-29,2022,6,29,-0.05401447631212042,-0.015120157305397619,0.05404445842761785,-0.010258668695287021
2022-06-30,2022,6,30,-0.02791708590576647,-0.05401447631212042,-0.015120157305397619,-0.013591768990470054
2022-07-01,2022,7,1,-0.024951583856683612,-0.02791708590576647,-0.05401447631212042,-0.032972832237724604
2022-07-05,2022,7,5,-0.042860857808654895,-0.024951583856683612,-0.02791708590576647,-0.02396605751255061
2022-07-06,2022,7,6,0.02991371632047235,-0.042860857808654895,-0.024951583856683612,-0.010956715109475735
2022-07-07,2022,7,7,0.011032235703253956,0.02991371632047235,-0.042860857808654895,0.004025613467141564
2022-07-08,2022,7,8,0.04699455697732002,0.011032235703253956,0.02991371632047235,0.00876353868521056
2022-07-11,2022,7,11,-0.0012619577663386394,0.04699455697732002,0.011032235703253956,0.008479796260136573
2022-07-12,2022,7,12,-0.04427956993402482,-0.0012619577663386394,0.04699455697732002,0.001570933089927351
2022-07-13,2022,7,13,-0.004630599530573765,-0.04427956993402482,-0.0012619577663386394,0.0004489266217411192
2022-07-14,2022,7,14,0.005422203362322797,-0.004630599530573765,-0.04427956993402482,-0.006225287302725491
2022-07-15,2022,7,15,0.013623487354986974,0.005422203362322797,-0.004630599530573765,-0.0009620298638439273
2022-07-18,2022,7,18,0.025054329428069178,0.013623487354986974,0.005422203362322797,0.012149761359425425
2022-07-19,2022,7,19,0.021279386182321947,0.025054329428069178,0.013623487354986974,0.023848142814595796
